customer_id,age,gender,marital_status,education_level,employment_status,income,city,credit_score,account_age_months,card_type,credit_limit,annual_fee,interest_rate,num_products,has_loan,has_savings_account,monthly_spending,avg_transaction_amount,monthly_transactions,online_transactions,international_transactions,cash_withdrawals,utilization_ratio,payment_delay_count,late_payment_amount,app_logins_monthly,website_visits_monthly,customer_service_calls,complaints_count,support_satisfaction,reward_points,offers_received,offers_redeemed,financial_stress_score,engagement_score,customer_value_score,churn_risk_score,churn_probability,churned
CUST-0024887,42,Male,Married,Bachelor,Employed,145440.93,Other,850,21,Silver,37800,50,12.38,2,0,0,11210.22,74.73,150,93,0,1,0.368,0,0,4,4,1,0,3.3,11859,2,1,18.86,39.45,60.2,15.09,0.1509,0
CUST-0024888,44,Female,Single,Bachelor,Employed,118678.36,Philadelphia,729,56,Standard,13100,0,16.33,1,0,1,3425.54,92.58,37,23,10,0,0.248,0,0,11,2,3,0,3.9,4347,4,3,7.73,60.72,49.68,5.9,0.059,0
CUST-0024889,75,Male,Married,High School,Employed,125975.73,Philadelphia,837,11,Standard,12900,0,13,2,0,1,9381.39,104.24,90,44,0,3,0.75,0,0,13,4,4,2,2.6,12392,1,0,21.56,60.3,29.73,17.81,0.1781,0
CUST-0024890,29,Male,Single,Associate,Retired,79943.91,Los Angeles,609,66,Gold,30500,150,18.74,1,0,1,13701.67,91.34,150,67,5,1,0.485,0,0,9,5,2,0,4.1,15745,6,1,24.3,57.44,89.59,10.69,0.1069,0
CUST-0024891,34,Female,Married,Bachelor,Retired,135185.36,Other,716,75,Gold,48100,150,15.72,1,1,1,17162,114.41,150,106,9,0,0.33,0,0,16,8,1,1,3.7,18199,7,2,19.52,78.4,90.06,10.98,0.1098,1
CUST-0024892,65,Male,Married,Bachelor,Employed,35999.13,Houston,608,2,Gold,14100,150,20.64,2,0,1,7895.43,52.64,150,56,22,1,0.613,1,15,13,5,2,1,2.5,8123,4,1,53.01,56.97,56.78,74.77,0.7477,1
CUST-0024893,35,Female,Single,Bachelor,Employed,53072.66,Other,712,90,Standard,5500,0,15.23,2,0,0,1379.19,98.51,14,9,0,5,0.255,0,0,6,7,1,1,3.3,1237,2,2,15.1,58.89,40.57,10.62,0.1062,0
CUST-0024894,49,Female,Single,High School,Employed,36723.56,Los Angeles,834,4,Standard,3300,0,12.01,3,0,1,545.72,68.22,8,4,0,0,0.178,1,15,14,6,5,2,1.3,702,4,0,16.85,76.74,15.27,13.08,0.1308,0
CUST-0024895,57,Male,Single,Bachelor,Employed,88011.02,Chicago,760,224,Standard,9400,0,14.94,3,1,1,2471.78,95.07,26,17,0,1,0.242,0,0,11,5,4,2,1.9,2430,2,1,15.31,75.56,74.12,4.62,0.0462,0
CUST-0024896,50,Female,Single,High School,Employed,84503.99,Phoenix,850,35,Gold,29200,150,9.75,1,0,1,7962.68,117.1,68,40,12,1,0.261,0,0,13,3,3,2,2.4,10351,4,2,7.59,64.32,68.32,11.98,0.1198,0
CUST-0024897,46,Other,Married,High School,Unemployed,87931,Other,633,12,Silver,23600,50,18.41,1,0,1,5396.66,103.78,52,23,1,1,0.225,0,0,12,3,2,1,3.9,6024,3,1,17.78,52.59,36.58,9.59,0.0959,0
CUST-0024898,56,Female,Single,High School,Employed,98360.97,Los Angeles,762,38,Standard,11900,0,15.25,2,1,1,2102.41,105.12,20,5,1,1,0.196,0,0,15,10,1,0,3.6,2660,1,0,8.09,68.13,31.79,3.31,0.0331,0
CUST-0024899,32,Male,Single,Master,Employed,56954.24,Other,734,2,Standard,10400,0,14.38,1,0,1,2831.2,44.94,63,40,0,3,0.362,0,0,7,5,0,0,3.2,3938,5,1,28.73,40.76,20.61,16.32,0.1632,0
CUST-0024900,37,Male,Single,Associate,Employed,56712.91,New York,634,101,Silver,9100,50,18.43,2,0,0,3957.88,119.94,33,16,5,1,0.41,0,0,10,4,0,0,5,4486,3,1,24.08,52.5,48.7,3.93,0.0393,0
CUST-0024901,50,Female,Married,High School,Employed,54982.51,New York,652,1,Standard,7100,0,17.17,3,0,0,1420.2,94.68,15,4,1,3,0.243,0,0,12,6,5,3,2.4,1838,3,1,15.16,72.04,26.87,18.12,0.1812,1
CUST-0024902,18,Female,Married,Bachelor,Retired,73996.4,Chicago,785,10,Standard,10300,0,14.57,1,0,1,1355.05,104.23,13,7,0,0,0.128,0,0,18,7,4,2,1.8,1418,3,2,13.75,88.98,25.18,13.67,0.1367,0
CUST-0024903,62,Female,Married,Bachelor,Employed,72002.33,New York,609,59,Standard,8200,0,19.95,2,0,0,4279.32,99.52,43,11,0,0,0.489,1,49.16,13,7,0,0,4.8,6091,3,0,40.22,72.86,42.14,7.75,0.0775,1
CUST-0024904,47,Other,Married,Bachelor,Employed,68168.97,Other,550,21,Standard,8100,0,20.67,1,0,1,3103.47,119.36,26,14,0,1,0.466,2,26.2,13,2,0,0,3.2,3736,1,0,63.91,41.31,21.99,71.12,0.7112,0
CUST-0024905,45,Male,Single,Bachelor,Employed,95384.54,Other,728,41,Silver,25700,50,19.11,1,0,0,7051.52,117.53,60,14,3,0,0.278,0,0,16,5,0,0,3.9,7889,4,1,19.48,81.59,50.02,1.02,0.0102,0
CUST-0024906,22,Male,Married,High School,Retired,46049.55,Other,755,21,Silver,10800,50,17.05,2,0,0,5085.99,43.84,116,82,10,4,0.432,0,0,12,4,0,0,3.3,5696,0,0,21.56,62.03,43.85,4.95,0.0495,0
CUST-0024907,27,Male,Married,High School,Self-Employed,29805.89,Los Angeles,637,9,Standard,2600,0,18.22,3,0,1,858.08,71.51,12,2,1,1,0.374,0,0,11,3,3,1,3.4,1158,4,1,18.63,71.67,17.91,5.51,0.0551,0
CUST-0024908,38,Male,Single,Master,Employed,156813.3,Houston,552,24,Platinum,74300,450,22.67,1,0,1,35419.21,236.13,150,115,9,0,0.579,0,0,16,2,8,5,1,50196,5,2,34.72,74.28,100,67.59,0.6759,1
CUST-0024909,54,Female,Married,Bachelor,Employed,124340.03,Houston,682,4,Silver,31700,50,15.23,2,1,1,6221.48,48.61,128,97,20,1,0.179,0,0,13,2,0,0,4.6,6590,1,0,21.92,60.66,44.82,4.3,0.043,0
CUST-0024910,18,Female,Single,Bachelor,Employed,32625.71,Other,823,35,Standard,7400,0,12.08,1,0,0,1680.46,40.01,42,14,1,4,0.284,1,76.19,13,10,5,1,3,1739,0,0,26.52,58.45,20.11,26.07,0.2607,0
CUST-0024911,54,Male,Married,Bachelor,Employed,79986.13,Houston,637,14,Standard,11400,0,18.78,1,1,0,3009.78,42.39,71,49,0,2,0.377,1,35.82,13,6,1,0,2.7,4043,4,1,35.98,61.07,34.55,23.82,0.2382,0
CUST-0024912,39,Female,Single,Master,Employed,42697.47,Other,611,89,Standard,7800,0,17.42,1,1,1,4535.16,36.57,124,44,8,0,0.59,0,0,12,4,0,0,3.4,5517,3,1,35.69,58.92,42.06,49.58,0.4958,0
CUST-0024913,41,Male,Married,Bachelor,Employed,107348.95,Los Angeles,665,59,Silver,23000,50,17.52,2,0,0,6674.36,44.5,150,35,61,4,0.293,0,0,11,5,1,0,3.8,7378,2,0,20.43,50.31,58.85,8.67,0.0867,0
CUST-0024914,47,Female,Single,Master,Retired,63133.84,Other,644,9,Standard,10300,0,17.46,2,0,0,2868.55,36.31,79,19,20,2,0.311,0,0,10,6,0,0,4.3,3835,4,1,21.96,67.21,28.78,2.05,0.0205,0
CUST-0024915,47,Female,Widowed,High School,Employed,205051.2,Phoenix,674,5,Gold,75000,150,17.73,2,0,0,36593.58,243.96,150,31,0,0,0.675,0,0,13,4,0,0,4.8,41569,6,4,38.88,83.23,100,2.4,0.024,0
CUST-0024916,34,Female,Divorced,Master,Retired,89518.61,Chicago,563,36,Silver,24500,50,23.79,1,1,1,8910.7,59.4,150,45,0,0,0.425,0,0,17,4,2,1,3.9,7649,2,1,24.96,60.5,63.2,22.3,0.223,0
CUST-0024917,52,Male,Married,Bachelor,Employed,216876.3,Los Angeles,680,38,Gold,75000,150,17.37,1,0,0,32569.11,217.13,150,54,34,0,0.486,0,0,16,5,2,0,3.6,38866,7,5,29.58,99.65,100,2.78,0.0278,0
CUST-0024918,18,Female,Divorced,Master,Retired,108957.92,Chicago,613,9,Standard,11200,0,19.71,4,0,1,2969.96,40.68,73,35,7,5,0.371,0,0,12,5,7,2,1.8,4118,2,1,22.16,90.91,15.57,1.79,0.0179,0
CUST-0024919,38,Male,Married,High School,Employed,79735.67,Other,758,40,Silver,18400,50,14.49,1,0,1,2025.79,77.91,26,15,1,1,0.137,0,0,10,4,1,1,3.6,2124,5,0,16.42,32.25,50.22,28.23,0.2823,0
CUST-0024920,45,Male,Married,High School,Unemployed,40608.29,Phoenix,661,57,Silver,11800,50,16.24,2,0,1,4676.77,99.51,47,19,1,0,0.499,0,0,9,8,2,0,4,6707,6,3,23.96,84.08,51.86,1.97,0.0197,0
CUST-0024921,39,Female,Widowed,Bachelor,Retired,70045.4,Los Angeles,628,1,Platinum,33000,450,18.9,2,0,1,6924.8,46.17,150,99,21,0,0.28,0,0,8,6,0,0,3.6,7630,3,3,9.4,68.89,78.09,1.9,0.019,0
CUST-0024922,20,Male,Single,Bachelor,Employed,33867.22,Houston,719,28,Standard,2600,0,15.26,2,1,0,708.81,44.3,16,6,0,2,0.361,2,438.15,16,5,3,3,1.5,1059,4,1,57.72,77.26,24.31,75.71,0.7571,0
CUST-0024923,53,Female,Married,Associate,Employed,55935.15,Other,736,30,Gold,20200,150,16.11,1,0,1,5264.62,97.49,54,26,0,2,0.27,0,0,12,12,0,0,4.6,6182,6,1,7.83,70.47,57.45,1.02,0.0102,0
CUST-0024924,27,Male,Divorced,Associate,Unemployed,50405.09,Houston,810,25,Silver,11900,50,11.51,1,1,1,118.07,118.07,1,0,0,0,0.01,0,0,12,8,1,0,3.8,156,1,0,0,44.12,40.73,18.43,0.1843,0
CUST-0024925,43,Male,Single,Doctorate,Student,52273.2,New York,700,11,Platinum,25500,450,16.25,1,0,0,11107.32,74.05,150,63,24,2,0.558,0,0,17,2,2,0,4.4,14370,4,1,38.93,64.2,89.17,13.55,0.1355,0
CUST-0024926,45,Male,Married,Bachelor,Employed,107223.96,Houston,600,8,Silver,29500,50,20.8,2,1,1,17751.77,118.35,150,95,24,2,0.579,4,500,11,13,2,0,3.1,25248,5,2,97.46,84.21,70.04,83.14,0.8314,1
CUST-0024927,44,Male,Single,Bachelor,Employed,198465.25,Other,788,70,Silver,46100,50,13.95,1,0,0,5678.01,56.78,100,59,12,0,0.118,0,0,9,7,1,0,3.2,5682,5,1,5.49,46.91,68.03,2.21,0.0221,0
CUST-0024928,59,Male,Widowed,Bachelor,Self-Employed,104764.03,Philadelphia,657,44,Standard,11400,0,16.15,1,0,0,3988.23,113.95,35,20,0,3,0.489,0,0,15,4,0,0,3.1,4796,1,1,30.61,62.61,27.19,15.21,0.1521,0
CUST-0024929,43,Male,Married,High School,Employed,112128.63,Other,718,7,Standard,15800,0,16.82,3,0,1,7994.05,62.45,128,30,6,2,0.477,2,71.61,14,4,3,2,1.9,11371,3,0,54.9,70.07,36.81,68.53,0.6853,1
CUST-0024930,49,Female,Married,Bachelor,Employed,157164.34,Chicago,610,72,Silver,31300,50,18.35,3,0,1,13845.51,92.3,150,42,56,1,0.517,0,0,13,7,1,0,4.1,14615,2,0,30.79,78.54,84.09,5.39,0.0539,0
CUST-0024931,43,Female,Single,Bachelor,Employed,26726.75,New York,686,15,Platinum,15200,450,16.19,1,0,0,6448.06,83.74,77,19,0,0,0.482,0,0,9,3,1,1,3.1,8789,1,0,33.13,35.25,79.73,58.98,0.5898,1
CUST-0024932,51,Male,Single,High School,Employed,166698.84,Chicago,660,48,Gold,61200,150,13.4,1,1,1,26455.61,176.37,150,98,4,0,0.41,0,0,10,6,0,0,4,28629,9,0,22.01,45.2,100,20.33,0.2033,1
CUST-0024933,62,Male,Divorced,Associate,Self-Employed,59147.62,Houston,759,12,Standard,6300,0,11.97,2,0,1,1292.6,53.86,24,16,4,1,0.236,0,0,15,6,2,2,2.7,1758,0,0,16.66,69.64,18.58,6.45,0.0645,0
CUST-0024934,45,Female,Single,Bachelor,Employed,104028.04,Chicago,671,4,Standard,9400,0,15.83,2,0,1,3606.83,81.97,44,31,0,3,0.371,1,267.95,12,5,1,0,3.2,3013,4,2,31.82,75.24,21.92,12.3,0.123,0
CUST-0024935,54,Female,Married,Bachelor,Student,56604.8,New York,678,38,Standard,8700,0,16.1,3,0,1,2590.76,68.18,38,18,1,0,0.35,1,59.1,17,5,0,0,3.7,2923,0,0,32.37,87.56,29.44,4.95,0.0495,0
CUST-0024936,62,Female,Divorced,Bachelor,Self-Employed,132946.97,Other,757,3,Silver,32200,50,14.6,3,1,1,6159.45,109.99,56,12,2,0,0.255,1,116.08,12,10,0,0,2.8,8003,2,1,25.18,80.55,45.01,1.59,0.0159,0
CUST-0024937,61,Male,Widowed,Associate,Employed,25481.04,Houston,674,9,Silver,8700,50,16.9,1,0,1,8028.3,66.35,121,24,0,0,0.873,0,0,16,7,0,0,4.3,11547,2,1,37.33,64.27,50.58,13.3,0.133,0
CUST-0024938,38,Female,Single,Associate,Unemployed,59323.79,Other,739,83,Silver,15100,50,12.47,2,0,1,4784.04,116.68,41,18,0,0,0.301,0,0,9,5,3,2,3.7,4841,5,1,17,56.53,71.72,13.02,0.1302,0
CUST-0024939,57,Male,Single,Associate,Unemployed,99460.46,Other,585,2,Standard,11200,0,19.18,3,0,0,3725.86,35.15,106,81,30,2,0.381,0,0,7,6,0,0,4.8,3896,2,1,24.91,59.98,25.11,5.75,0.0575,0
CUST-0024940,47,Female,Married,Bachelor,Self-Employed,122385.72,Other,736,13,Gold,44700,150,15.19,2,0,0,7354.03,49.03,150,112,12,0,0.205,0,0,10,5,1,0,3.3,6072,0,0,10.61,52.51,71.44,15.69,0.1569,0
CUST-0024941,58,Female,Divorced,Master,Unemployed,38091.85,Los Angeles,633,231,Gold,12100,150,18.41,2,0,0,2174.92,120.83,18,14,1,3,0.189,0,0,15,6,1,1,3.4,1914,3,2,19.37,84.4,100,2.23,0.0223,0
CUST-0024942,51,Male,Single,Bachelor,Retired,80387.55,Houston,723,36,Gold,29900,150,14.4,2,0,0,6852.14,99.31,69,34,1,1,0.296,0,0,7,3,0,0,3,9551,6,1,2.76,56.47,66.4,3.36,0.0336,0
CUST-0024943,47,Male,Married,Bachelor,Retired,69630.78,Los Angeles,559,79,Standard,8900,0,21.02,2,0,1,7430.55,69.44,107,68,5,1,0.883,0,0,16,4,0,0,4.3,8824,4,2,42.25,73.73,43.05,11.31,0.1131,0
CUST-0024944,49,Male,Married,Associate,Employed,57089.61,New York,675,104,Standard,6600,0,16.98,2,0,0,1476.03,98.4,15,4,0,2,0.272,1,15,14,4,0,0,3.5,2134,4,3,39.13,82.77,37.86,3.85,0.0385,0
CUST-0024945,47,Female,Married,High School,Unemployed,79033.37,New York,850,35,Gold,32700,150,8.99,1,1,0,9051.78,116.05,78,45,8,2,0.26,0,0,11,6,0,0,4.8,9282,1,0,8.97,53.29,66.97,2.82,0.0282,0
CUST-0024946,47,Male,Single,High School,Student,31662.9,Los Angeles,746,18,Gold,12300,150,16.24,2,0,0,2040.23,72.87,28,13,7,0,0.186,0,0,13,1,1,0,5,2711,3,1,18.62,63.62,50.91,1.53,0.0153,0
CUST-0024947,41,Male,Married,High School,Employed,86844.99,Other,547,9,Silver,20400,50,21.48,1,0,0,8418.6,66.29,127,70,31,1,0.422,2,97.82,7,6,0,0,3,11237,2,1,56.19,49.45,50.83,55.77,0.5577,0
CUST-0024948,40,Female,Married,Bachelor,Employed,40843.57,Other,719,13,Platinum,25100,450,12.58,2,1,1,7289.86,101.25,72,46,0,1,0.302,2,20.45,10,5,4,2,2.8,7292,3,1,51.99,55.2,82.44,74.93,0.7493,1
CUST-0024949,66,Male,Married,Master,Employed,119315.64,Houston,705,29,Silver,28600,50,13.54,2,0,0,6248.2,70.2,89,21,0,3,0.28,0,0,12,11,0,0,3.9,6491,3,0,13.93,64.49,42.35,4.66,0.0466,0
CUST-0024950,50,Male,Single,Bachelor,Employed,153277.61,Other,561,15,Silver,37800,50,18.96,2,0,1,21599.42,144,150,63,10,1,0.596,1,15,12,6,0,0,3.6,22708,3,1,50.54,53.52,75.81,57.79,0.5779,0
CUST-0024951,36,Male,Divorced,Doctorate,Unemployed,191921.2,New York,653,1,Silver,46000,50,17.04,2,1,0,17877.2,119.18,150,36,0,2,0.46,0,0,8,3,4,1,3.2,24236,2,1,27.71,50.85,72.71,17.44,0.1744,0
CUST-0024952,40,Female,Married,Bachelor,Self-Employed,37431.1,Other,691,5,Standard,1500,0,15.48,2,0,1,508.63,101.73,5,1,0,1,0.411,0,0,14,9,0,0,5,517,3,1,30.01,80.44,12.43,1.21,0.0121,0
CUST-0024953,57,Female,Single,Bachelor,Employed,124791.77,Chicago,673,6,Platinum,63600,450,16.38,2,1,0,58044.45,386.96,150,93,23,2,0.833,0,0,7,4,3,1,3.2,82059,1,1,45.46,48.82,100,29.64,0.2964,0
CUST-0024954,34,Male,Married,Bachelor,Employed,71415.84,Los Angeles,614,55,Standard,5500,0,17.35,1,1,1,3538.81,107.24,33,17,0,1,0.661,0,0,9,4,3,0,5,4046,5,0,34.37,39.88,36.18,23.51,0.2351,0
CUST-0024955,24,Female,Married,Doctorate,Retired,89931.65,Other,556,109,Gold,31300,150,20.21,1,0,1,13631.02,111.73,122,41,0,0,0.464,1,34.54,15,4,0,0,4.1,18911,2,1,42.26,65.91,99.39,20.38,0.2038,0
CUST-0024956,25,Female,Single,Bachelor,Employed,79044.44,Chicago,774,52,Standard,5400,0,12.85,1,0,1,1111.81,58.52,19,9,0,4,0.281,0,0,12,9,2,1,2,1289,4,1,15,69.55,26.88,16.77,0.1677,0
CUST-0024957,21,Female,Divorced,Bachelor,Employed,65043.25,Chicago,618,12,Silver,15800,50,19.36,4,0,0,3147.33,121.05,26,13,4,1,0.276,0,0,12,4,4,1,2.1,4349,2,1,21.35,85.06,43.1,4.66,0.0466,0
CUST-0024958,27,Male,Divorced,Bachelor,Employed,40410.85,Other,729,66,Standard,3300,0,16.33,2,1,1,1011.38,91.94,11,3,0,2,0.295,0,0,12,9,7,5,1.1,1277,3,1,22.95,75.51,30.11,46.73,0.4673,1
CUST-0024959,28,Male,Single,High School,Employed,80636.59,Other,797,15,Standard,7500,0,14.25,1,1,0,490.3,122.58,4,1,1,0,0.089,2,23.27,8,6,4,1,2.6,457,6,1,33.92,46.88,10.77,73.29,0.7329,0
CUST-0024960,62,Female,Single,Associate,Employed,145248.29,Houston,850,14,Silver,36600,50,9.93,1,1,1,6518.71,118.52,55,26,9,4,0.228,0,0,13,8,3,3,1.9,7161,3,1,14.3,58.84,43.73,33.59,0.3359,0
CUST-0024961,43,Female,Single,High School,Retired,52496.82,Other,700,4,Standard,9500,0,16.45,1,0,0,2365.01,38.77,61,17,0,2,0.295,0,0,8,8,0,0,4.4,1919,5,2,17.17,53.47,12.01,6.04,0.0604,0
CUST-0024962,39,Male,Divorced,Associate,Self-Employed,72671.4,Other,803,9,Gold,23800,150,14.16,2,0,1,8973.85,61.89,145,88,1,0,0.376,1,15,8,10,1,0,4.4,13285,3,0,32.26,57.74,69.21,7.15,0.0715,0
CUST-0024963,25,Female,Single,High School,Employed,79175.51,Other,650,55,Standard,10400,0,16.8,1,0,0,6611.2,52.89,125,28,2,2,0.702,1,140.57,9,5,1,1,3.8,6390,4,1,54.51,58.62,45.17,63.47,0.6347,1
CUST-0024964,42,Female,Single,Associate,Employed,128927.47,Other,628,53,Standard,14800,0,18.43,2,0,0,10295.16,73.54,140,70,13,0,0.782,0,0,6,7,2,1,2.5,14900,2,0,34.82,42.43,46.5,50.86,0.5086,1
CUST-0024965,21,Male,Married,Bachelor,Employed,53794.13,Other,631,19,Standard,8900,0,19.04,2,0,0,4203.75,65.68,64,33,1,0,0.44,0,0,11,8,0,0,4.3,6105,4,3,33.32,76.48,32.04,5.39,0.0539,0
CUST-0024966,39,Female,Married,High School,Self-Employed,22081.3,Dallas,750,114,Standard,1600,0,14.4,1,0,0,170.73,56.91,3,1,1,0,0.12,1,15,14,8,0,0,4.5,175,3,0,25.62,55.96,50.37,16.39,0.1639,0
CUST-0024967,70,Female,Single,High School,Employed,66914.06,Dallas,732,8,Gold,24500,150,13.13,1,0,1,4544.38,69.91,65,24,2,1,0.231,2,181.46,11,9,1,0,3.2,6508,3,2,45.27,69.77,55.82,41.91,0.4191,0
CUST-0024968,52,Male,Married,Associate,Self-Employed,68831.43,Other,646,76,Gold,23900,150,17.48,3,0,1,16115.65,118.5,136,47,26,0,0.718,0,0,14,6,0,0,3.9,16076,5,3,38.28,96.01,100,0.68,0.0068,0
CUST-0024969,41,Male,Divorced,High School,Employed,32616.85,Other,685,1,Silver,6300,50,17.31,3,1,0,1390.14,69.51,20,11,0,3,0.291,1,72.89,15,7,1,1,3,1977,3,0,40.56,72.36,38.44,22.09,0.2209,0
CUST-0024970,53,Male,Married,Associate,Unemployed,32992.77,Other,828,29,Gold,10000,150,11.04,2,0,1,1575.01,71.59,22,6,0,2,0.196,0,0,13,9,1,1,3.2,1686,3,1,12.16,73.69,51.34,8.44,0.0844,0
CUST-0024971,37,Male,Married,Bachelor,Employed,126159.84,Dallas,681,158,Silver,25800,50,17.26,1,0,1,6694.93,50.34,133,67,30,2,0.359,0,0,16,3,0,0,4.8,7063,2,2,17.1,71.54,77.52,2.78,0.0278,0
CUST-0024972,33,Female,Married,Associate,Employed,62383.56,Other,464,75,Standard,4900,0,24.04,2,0,1,2991.01,99.7,30,13,1,0,0.615,0,0,14,7,0,0,3.9,4235,3,1,44.24,74.03,36.69,15.14,0.1514,0
CUST-0024973,66,Male,Married,High School,Unemployed,64837.1,Other,694,17,Standard,8500,0,16.74,2,0,0,3857.97,120.56,32,22,5,2,0.516,0,0,12,7,0,0,3,3874,1,1,28.92,58.51,25.96,4.59,0.0459,0
CUST-0024974,29,Male,Married,Master,Employed,301099.64,Philadelphia,729,28,Platinum,75000,450,17.04,1,0,0,6233.41,59.94,104,33,12,2,0.107,1,68.11,13,7,1,1,3,7353,4,2,24.89,65.49,77.9,30.82,0.3082,1
CUST-0024975,39,Other,Married,Master,Employed,134154.58,Chicago,707,40,Standard,17300,0,15.62,2,0,1,3980.55,88.46,45,28,1,1,0.249,0,0,13,7,2,1,4.1,4940,4,3,14.69,88.43,29.1,0.56,0.0056,0
CUST-0024976,47,Female,Single,High School,Employed,34254.67,Dallas,703,52,Silver,9500,50,16.38,2,0,1,4439.91,46.25,96,22,0,0,0.641,0,0,10,5,3,1,3.4,6424,2,2,41.42,74.23,46.6,8,0.08,0
CUST-0024977,31,Male,Married,High School,Unemployed,30431.72,Los Angeles,539,109,Silver,8200,50,20.9,3,1,1,4028.19,33.29,121,70,15,0,0.582,2,44.79,12,7,0,0,3.9,4598,2,0,71.38,73.44,62.68,47.87,0.4787,0
CUST-0024978,52,Male,Married,Doctorate,Employed,43703.9,Other,642,39,Standard,5700,0,18.18,1,1,1,2158.66,93.85,23,11,0,1,0.415,0,0,15,6,0,0,4,2482,0,0,27.9,61.46,30.01,5.43,0.0543,0
CUST-0024979,40,Male,Married,Associate,Employed,19777.69,New York,693,19,Gold,7600,150,15.13,2,0,0,1481.02,40.03,37,11,2,0,0.202,0,0,16,4,5,1,2.9,1209,3,1,6.03,68.29,60.89,3.89,0.0389,0
CUST-0024980,52,Male,Married,Bachelor,Self-Employed,137595.15,Other,780,18,Silver,32500,50,12.76,1,0,1,11796.67,89.37,132,80,0,2,0.439,0,0,12,5,0,0,4.3,14626,1,1,19.44,65.16,58.82,3.06,0.0306,0
CUST-0024981,51,Female,Single,Doctorate,Employed,65014.99,San Antonio,685,47,Standard,11600,0,15.43,3,0,1,5885.99,87.85,67,34,12,1,0.721,0,0,11,10,0,0,4.4,6335,1,0,40.21,74.14,28.28,8.23,0.0823,0
CUST-0024982,40,Female,Married,Bachelor,Retired,62908.25,Chicago,818,87,Gold,26500,150,13.31,1,1,1,1531.65,31.26,49,18,0,1,0.058,0,0,17,3,6,5,1,2236,4,0,0,53.31,85.8,40.01,0.4001,0
CUST-0024983,66,Female,Divorced,Associate,Self-Employed,95141.2,New York,758,9,Standard,12000,0,15.2,1,0,1,2690.7,86.8,31,24,0,0,0.218,0,0,14,10,0,0,3.8,3133,4,2,24.41,82.08,20.18,4.31,0.0431,0
CUST-0024984,35,Female,Married,Bachelor,Employed,167139.65,Other,774,56,Platinum,75000,450,11.37,2,0,1,40181.66,267.88,150,86,6,1,0.511,0,0,12,8,0,0,4.4,39168,1,0,18.8,59.05,100,3.27,0.0327,0
CUST-0024985,61,Female,Single,Bachelor,Unemployed,53504.45,Other,654,10,Silver,13700,50,16.5,2,1,0,4746.57,110.39,43,16,1,2,0.33,0,0,10,6,3,1,2.9,3942,4,0,11.41,58.12,40.4,4.25,0.0425,0
CUST-0024986,59,Male,Married,Bachelor,Employed,211052.92,San Diego,664,19,Gold,75000,150,17.62,3,1,0,28476.77,189.85,150,50,8,1,0.499,0,0,18,6,0,0,4.1,31392,2,0,24.67,89.14,100,3.42,0.0342,1
CUST-0024987,67,Male,Divorced,Bachelor,Employed,72034.88,Other,535,86,Silver,15300,50,22.19,2,0,1,10414.68,69.43,150,80,19,2,0.629,1,15.99,8,8,0,0,3.9,10103,3,0,49.63,60.11,62.12,22.48,0.2248,0
CUST-0024988,46,Male,Married,Bachelor,Retired,61437.01,Chicago,652,25,Standard,9300,0,18.66,2,1,0,1767.08,80.32,22,13,2,1,0.226,0,0,15,13,2,1,3.1,2377,4,3,13.18,100,18.24,1.99,0.0199,0
CUST-0024989,33,Female,Single,Doctorate,Self-Employed,31867.71,Other,743,59,Standard,6100,0,16.33,4,0,0,1837.55,65.63,28,8,1,0,0.376,1,55.4,11,7,0,0,4,1674,6,3,26.85,100,29.05,1.23,0.0123,0
CUST-0024990,70,Male,Married,Master,Employed,99157.69,San Diego,826,120,Gold,35200,150,15.03,4,0,0,3592.46,119.75,30,12,0,1,0.107,0,0,9,3,0,0,3.4,3084,4,2,2.18,81.53,80.08,1.2,0.012,0
CUST-0024991,39,Male,Single,High School,Employed,16976.22,Chicago,630,20,Platinum,10800,450,17.53,4,1,1,4259.37,44.84,95,37,4,1,0.485,0,0,14,6,0,0,3,3786,0,0,35.2,92.08,69.8,2.19,0.0219,0
CUST-0024992,33,Female,Single,Bachelor,Unemployed,64465.27,Other,630,215,Gold,28300,150,17.56,1,0,1,12496.41,83.31,150,118,14,2,0.451,0,0,13,3,2,2,3,14098,6,3,33.88,75.79,100,16.84,0.1684,0
CUST-0024993,41,Female,Divorced,Bachelor,Self-Employed,68777.6,Other,741,21,Standard,7700,0,12.6,3,0,1,453.73,113.43,4,3,1,0,0.069,0,0,13,4,4,2,3,545,4,1,3.48,79.79,17.24,1.6,0.016,0
CUST-0024994,31,Female,Married,Bachelor,Employed,72563.06,Other,573,41,Standard,8600,0,18.74,1,1,0,1816.77,78.99,23,7,0,2,0.257,0,0,17,10,5,4,1,2489,3,2,29.36,86.84,29.74,31.64,0.3164,0
CUST-0024995,50,Female,Married,High School,Unemployed,41196.65,Chicago,537,43,Silver,8200,50,23.18,2,1,1,2163.16,98.33,22,7,0,0,0.284,0,0,13,4,2,1,2.3,2296,2,0,18.35,60.53,49.54,20.67,0.2067,0
CUST-0024996,36,Male,Widowed,High School,Retired,15118.12,New York,586,41,Gold,3400,150,21.76,2,0,0,764.15,127.36,6,1,0,1,0.287,3,185.5,9,1,0,0,3,860,3,1,59.87,62.75,42.68,49.12,0.4912,1
